Restaurant ID,Restaurant Name,Is NCR,Locality,Is Rated,Coldstart_Risk_Score
301731,Rakheja Bakery,True,Badarpur Border,True,0.7483782856913666
311053,Snax Points,True,Badarpur Border,True,0.5584826346632052
9299,Aggarwal Sweet Corner,True,Badarpur Border,False,0.6914307948498981
9178,Kashyap Vaishno Dhaba,True,Badarpur Border,False,0.7416894387203191
18477319,Total Food Court,True,Badarpur Border,False,0.8226336909178562
18433852,The Chaiwalas,True,Badkal Lake,False,0.6106028046463581
304046,Cafe And More,True,Charmwood Village,True,0.7867507327942601
309936,Green Chick Chop,True,Charmwood Village,True,0.801117940171935
309927,Kolkata Hot Kathi Rolls,True,Charmwood Village,True,0.898434626533143
18377449,Aapki Rasoi,True,Charmwood Village,False,0.7395391032942966
18465871,Fusion Food Corner,True,Charmwood Village,False,0.9167329280759698
18472646,Punjabi Rasoi,True,Charmwood Village,False,0.7924654581980638
18037826,Kebab Xpress,True,"Crown Interiorz Mall, Sector 35, Faridabad",True,0.09676029864872981
301163,McDonald's,True,"Crown Interiorz Mall, Sector 35, Faridabad",True,0.40297870148703485
4931,Suruchi,True,"Crown Interiorz Mall, Sector 35, Faridabad",True,0.179808737721035
1804,Berco's,True,"Crown Interiorz Mall, Sector 35, Faridabad",True,0.05792447468081596
312102,Dunkin' Donuts,True,"Crown Interiorz Mall, Sector 35, Faridabad",True,0.048760322574605275
18217857,The Chocolate Room,True,"Crown Interiorz Mall, Sector 35, Faridabad",True,0.09495828985325394
18471268,Baskin Robbin,True,"Crown Interiorz Mall, Sector 35, Faridabad",False,0.6734608307898136
18381244,Popcorn Fusion,True,"Crown Interiorz Mall, Sector 35, Faridabad",False,0.7075153229940045
18408041,Subway,True,"Crown Interiorz Mall, Sector 35, Faridabad",False,0.16527858516385396
311051,KFC,True,"Crown Interiorz Mall, Sector 35, Faridabad",True,0.0717770634540571
18133510,Barbeque Nation,True,"Crown Interiorz Mall, Sector 35, Faridabad",True,0.37516598438665105
308380,Yo! China,True,"Crown Interiorz Mall, Sector 35, Faridabad",True,0.10079750032691237
6077,Giani's,True,"Crown Plaza Mall, Sector 15, Faridabad",True,0.27734015838759485
308082,Momo-Cha,True,"Crown Plaza Mall, Sector 15, Faridabad",True,0.09411304366653506
309558,Shree Rathnam,True,"Crown Plaza Mall, Sector 15, Faridabad",True,0.02578209701273404
8128,Mirage Restro Bar,True,"Crown Plaza Mall, Sector 15, Faridabad",True,0.10858905962331578
304062,Jai Jagannath Hotel,True,Dayal Bagh,False,0.6982102098702012
9785,Gelato Vinto,True,"Eldeco Station 1 Mall, Sector 12, Faridabad",True,0.9686050882497717
312514,Maggi Point,True,"Eldeco Station 1 Mall, Sector 12, Faridabad",False,0.37024793665076206
308961,Angaar,True,"Hotel Saffron Kiran, Faridabad",False,0.8821199277637668
308963,TcozY,True,"Hotel Saffron Kiran, Faridabad",False,0.9417869018215058
308962,The Retriever,True,"Hotel Saffron Kiran, Faridabad",False,0.8429567700840099
8169,Bangali Sweets & Restaurant,True,Indraprastha Colony,False,0.7262838774534439
309368,Silver,True,K Hotel,False,0.15604517727409561
18472429,Chill 'N Grill,True,NIT,False,0.9865072574162617
18472418,Punjabi Restaurant,True,NIT,False,0.9608867807584737
18472426,Standard Chicken Point,True,NIT,False,0.9763654715247125
18450934,The Grillz & Gravy,True,NIT,False,0.9776540102473036
6025,Cakes 'n Bakes - Park Plaza,True,"Park Plaza, Sector 21, Faridabad",True,0.46057705078740085
6013,Cafe Bite,True,"Parsavnath City Mall, Sector 12, Faridabad",True,0.7089180795785568
8153,Cafe Light,True,"Parsavnath City Mall, Sector 12, Faridabad",True,0.533662950575633
18471296,Little Cafe,True,"Parsavnath City Mall, Sector 12, Faridabad",False,0.3604602367594033
18279477,Momo-Cha,True,Sector 10,True,0.7143466782529739
18359331,Oregano India,True,Sector 10,True,0.558283435938146
301151,Sagar Bakery,True,Sector 10,True,0.9037502379614553
18204479,Smugglers,True,Sector 10,True,0.5278692762768525
2198,Welcome,True,Sector 10,True,0.5490702567863792
18434243,Giani's,True,Sector 10,False,0.62856878340223
18273628,Invitation,True,Sector 10,False,0.8903871395433476
18471262,New Dilight,True,Sector 10,False,0.4863371803496036
18258480,Chimney,True,Sector 11,True,0.0630283012675702
9698,Chopstick,True,Sector 11,True,0.715539922984813
8326,Hot & Tasty Chinese Food,True,Sector 11,True,0.7314743135104791
18270379,Sanjha Chulha,True,Sector 11,True,0.12898711035599797
304006,Frontier,True,Sector 12,True,0.8382892911439391
308957,Oxy Lounge,True,Sector 12,True,0.13356969351351866
18427216,City Dhaba,True,Sector 12,False,0.7497941563400666
18433315,Garam Masala,True,Sector 12,False,0.9279508939800714
8266,Mittal Fast Food,True,Sector 12,False,0.8789682088626618
18383469,Al Bake,True,Sector 15,True,0.08835824073886311
1367,Anupam Sweet,True,Sector 15,True,0.24850155188153455
9650,Cafe Coffee Day,True,Sector 15,True,0.5279257524291425
308335,Chicago Pizza,True,Sector 15,True,0.4487250758042397
18391065,Crispy Crust,True,Sector 15,True,0.07616067218749334
301193,Frontier,True,Sector 15,True,0.5984085295808597
18107832,Gulab,True,Sector 15,True,0.023416451217701417
18089254,Hunger Cure Express,True,Sector 15,True,0.37881140761595966
312981,Maitre Patissier,True,Sector 15,True,0.8073921855697233
18082235,Momo-Cha,True,Sector 15,True,0.4960643723678998
18138421,Nirula's,True,Sector 15,True,0.20813312860297906
18421965,The Grub House,True,Sector 15,True,0.20421021171600895
303267,Twenty Four Seven,True,Sector 15,True,0.4518294180376732
7471,Cafe Parmesan,True,Sector 15,True,0.3019475669008038
18219542,Briosca,True,Sector 15,True,0.1660468903208865
18355112,Burger Point,True,Sector 15,True,0.12343489910649008
18270895,Cafe Grub Up,True,Sector 15,True,0.10262697465600956
18313839,Cakes At Bhawanas,True,Sector 15,True,0.6291517839580059
5005,Chaudhary Bhojnalaya,True,Sector 15,True,0.6264584353761329
1820,Chickenette,True,Sector 15,True,0.2637988242851287
3863,Giani,True,Sector 15,True,0.4603885538506186
9814,Green Chick Chop,True,Sector 15,True,0.3513477724217099
18474912,Hash Stix,True,Sector 15,True,0.6533560784447606
18161568,Juice On Go,True,Sector 15,True,0.5868376636790353
18416829,Keventers,True,Sector 15,True,0.5526787307490346
18400756,MD's Kebabs & Curries,True,Sector 15,True,0.08489889297377917
301177,Perfect Bake,True,Sector 15,True,0.4784407164218444
6161,Perfect Bake,True,Sector 15,True,0.49039148238984365
2565,Sethi's Delicacy,True,Sector 15,True,0.5641090863604369
3866,Subway,True,Sector 15,True,0.1346327192802138
18250288,Cafí© Bogchi,True,Sector 15,True,0.04748169983347683
1430,Ashoka Restaurant,True,Sector 16,True,0.7899195528868941
18393702,Baskin Robbins,True,Sector 16,True,0.4010237848344014
6152,China Hot Pot,True,Sector 16,True,0.7180714973480891
306962,Handi Chhadeyan Di,True,Sector 16,True,0.8447471612556716
18445360,Hungrill,True,Sector 16,True,0.478079311246865
6150,Kant Khana Khazana,True,Sector 16,True,0.8334804382051911
18421024,Open Yard,True,Sector 16,True,0.46169999450614896
18471260,Recipe Badshah,True,Sector 16,True,0.9545395215802733
18367316,The Chai Cafe,True,Sector 16,True,0.7389031879828993
18466931,Apna Restaurant,True,Sector 16,False,0.8320652678065786
18466420,Chaudhary Chaap & Chinese,True,Sector 16,False,0.7737040953827173
18464607,Chings Chinese,True,Sector 16,False,0.8464449726855257
18464631,Food On Wheels,True,Sector 16,False,0.7877612631837976
301170,Gulshan Hotel,True,Sector 16,False,0.8327740494015572
18466939,Maa Kali Foods,True,Sector 16,False,0.8377040856670646
18380180,The Street Kitchen,True,Sector 16,False,0.7096400962906
18466407,United Kitchen,True,Sector 16,False,0.6769912819185784
304001,Eat N Treat,True,Sector 17,True,0.9174109117777804
8319,Hotel Ekant,True,Sector 17,True,0.8513230478102763
303871,Momo-Cha,True,Sector 17,True,0.38715185697593324
8321,Paradise Inn,True,Sector 17,True,0.848411263754642
311047,Red Chilli,True,Sector 17,True,0.9462370877378237
8320,Shiv Restaurant,True,Sector 17,True,0.961476535573174
8308,Sohan Sweets & Namkeen,True,Sector 17,True,0.946093817938838
18303717,The Binge Box Cafe,True,Sector 17,True,0.8961755144362997
304004,Tmos Moving Feast,True,Sector 17,True,0.592798990659773
18472625,Tmos Cafe Corner,True,Sector 17,False,0.4005830629971242
18420432,Parkash Dhaba,True,Sector 19,True,0.6210264246064452
9824,Sanjha Chulha,True,Sector 19,True,0.12374851088934513
8029,Hareram Bikanerzaika,True,Sector 21,True,0.8696459266936765
312788,Kulcha Paaji,True,Sector 21,True,0.9274679735851301
309672,Shree Bikaner Misthan Bhandar,True,Sector 21,True,0.7930049895887941
18359861,"The Hub - Gourmet, Bakers & More",True,Sector 21,True,0.9697993479688279
18439547,Anand Dhaba,True,Sector 21,False,0.924848423096816
18241538,Bikaneri Sweets & Restaurant,True,Sector 21,False,0.9719035044103679
18452730,Delicieux Ice Cream Rolls,True,Sector 21,False,0.7991609452991748
18317486,Flying Tandoor,True,Sector 21,False,0.8388247878524463
18432933,Food Station,True,Sector 21,False,0.9303921214478228
18452267,Grub Hub,True,Sector 21,False,0.8132173452106025
18466980,Punjabi Chulha,True,Sector 21,False,0.9015521946551084
18469937,Purani Dilli Da Swad,True,Sector 21,False,0.8941067125610286
18466937,The BBQ Garden,True,Sector 21,False,0.9018838308983138
18433879,The Chaiwalas,True,Sector 21,False,0.8877951725631575
18369105,Funk House Cafe,True,Sector 28,True,0.05770187675130267
18133473,Shiksha Fast Food,True,Sector 28,True,0.5550900606227855
18458540,Hungry Head,True,Sector 28,False,0.5072536514211974
18482753,Tandoori Hut,True,Sector 28,False,0.8770437539291729
8167,Lalit Kathi Rolls Momos,True,Sector 29,True,0.540039089115259
18463990,Tamasha In Tafree,True,Sector 29,False,0.3798321277533514
18353030,Oh My!,True,Sector 30,False,0.6780128593281317
18420465,Butter & Grace,True,Sector 31,True,0.057485444040995204
309656,Green Chick Chop,True,Sector 31,True,0.45242052617334727
305235,Snacks Bar,True,Sector 31,True,0.7256741081546367
309654,Ahata,True,Sector 31,False,0.5605289210435782
18480389,Fritrolla,True,Sector 31,False,0.9001383621012848
18446428,KitchenYard,True,Sector 31,False,0.9084925069868515
4462,Meghansh Bakery,True,Sector 31,False,0.6143790284708288
18469962,Oh My !,True,Sector 31,False,0.6132413492907356
18380284,The Dark Hour - Kitchen,True,Sector 31,False,0.8915267611671344
1414,Anupama Sweets & Family Restaurant,True,Sector 34,True,0.1164191423939297
304112,Shree Rathnam,True,Sector 34,True,0.3031284858891241
18472443,Bikaner Misthan Bhandar,True,Sector 35,False,0.5587399972169058
18456807,King's Kitchen,True,Sector 35,False,0.5339821029437525
18471284,Muradabadi Chicken Biryani Corner,True,Sector 35,False,0.6157694835906489
18471328,The Black Kettle,True,Sector 35,False,0.7496598208091376
18204478,Desi Tadka,True,Sector 37,True,0.32402645509298944
18444264,Destination Live,True,Sector 37,True,0.3439357771858088
