Restaurant ID,Restaurant Name,Locality,Latitude,Longitude,Competitors_500m,Competitors_1km,Competitors_2km,density_tier
5061,Moti Mahal Delux Tandoori Trail,Sector 14,28.4665409,77.0351491,11,27,132,Dense (20+)
18471259,Pind Bawarchi,Sector 14,28.4728921,77.0482744,16,34,119,Dense (20+)
4122,Republic of Chicken,Sector 14,28.4736075,77.0484406,18,37,118,Dense (20+)
1140,Ridhi Sidhi,Sector 14,28.4703532,77.020392,28,39,97,Dense (20+)
1145,Romi Da Dhaba,Sector 14,28.4750589,77.0432685,23,44,84,Dense (20+)
887,Shamji Sweets,Sector 14,28.4702133,77.0394496,10,49,105,Dense (20+)
18461599,Six Pack Kitchen,Sector 14,28.4699753,77.0453042,10,43,150,Dense (20+)
18387990,Taste of Dilli 6,Sector 14,28.4749637,77.0474907,21,38,116,Dense (20+)
9169,The Guls,Sector 14,28.4768261,77.0349543,8,24,96,Dense (20+)
5129,The League Restaurant,Sector 14,28.4751486,77.0432685,21,45,82,Dense (20+)
1131,The Plaza Solitaire,Sector 14,28.4751457,77.044168,26,46,92,Dense (20+)
303747,Uttarakhand Fast Food,Sector 14,28.4758641,77.0363305,9,29,94,Dense (20+)
329,Viva Hyderabad,Sector 14,28.4764122,77.0445955,23,44,88,Dense (20+)
303765,Wahid Food Corner,Sector 14,28.4758171,77.0347763,8,26,109,Dense (20+)
7225,Zync - Rosewood Hotel,Sector 14,28.46715278,77.037225,14,30,123,Dense (20+)
18382626,Konetto Pizza,Sector 14,28.4783985,77.0462096,14,33,85,Dense (20+)
5068,South Store,Sector 14,28.4743176,77.0475378,23,38,117,Dense (20+)
18500628,Grill & Cafe,Sector 14,28.4662742,77.0404798,11,27,125,Dense (20+)
18268726,Gurgaon Mughlai Chicken,Sector 14,28.4771621,77.0351435,8,22,91,Dense (20+)
6913,Mughal Chicken Corner,Sector 14,28.4786503,77.0349588,8,18,88,Moderate (6-20)
18398604,Oven Aroma,Sector 14,28.4823461,77.0495364,2,23,80,Dense (20+)
300156,Radha Swami Shudh Vaishno Dhaba,Sector 14,28.4756545,77.0384802,13,43,81,Dense (20+)
18241516,Special No.1 Biryani Corner,Sector 14,28.4762474,77.0444379,23,44,88,Dense (20+)
311166,Sun Sweets Restaurant,Sector 14,28.464266,77.0335214,6,34,131,Dense (20+)
18025110,Captain Bill$ Deliverz,Sector 14,28.4738648,77.0476588,22,37,117,Dense (20+)
308223,China Hut,Sector 14,28.4758573,77.0376289,9,39,86,Dense (20+)
6832,G Dot,Sector 14,28.4785399,77.0338227,7,13,90,Moderate (6-20)
18286626,Cake2you,Sector 15,28.4579792,77.0371148,12,30,108,Dense (20+)
311770,Delight Express,Sector 15,28.4583117,77.0435543,2,43,114,Dense (20+)
301221,Empress,Sector 15,28.4568511,77.033231,9,26,107,Dense (20+)
8833,Hotel DDR,Sector 15,28.4588673,77.0344852,9,35,118,Dense (20+)
312438,Khan Kabab Corner,Sector 15,28.4555436,77.0380952,11,17,98,Moderate (6-20)
18153548,Kwality Cakes and Bakes,Sector 15,28.4555152,77.0381307,10,17,100,Moderate (6-20)
18449792,Nite Bites,Sector 15,28.460253,77.041878,2,28,126,Dense (20+)
18380639,Oriental Kitchen Express,Sector 15,28.4577727,77.0367474,12,31,102,Dense (20+)
17953920,Royal Mart,Sector 15,28.4544096,77.0390954,6,17,101,Moderate (6-20)
2154,Sikkim Fast Food,Sector 15,28.4584547,77.0435095,2,43,115,Dense (20+)
9646,Maachh Bhaat,Sector 17,28.4950876,77.0609808,3,21,74,Dense (20+)
18451168,Bablu Fast Food,Sector 17,28.4978576,77.0633149,5,19,78,Moderate (6-20)
18492042,Bikaner Sweets Snacks & Restaurant,Sector 17,28.4906203,77.0671006,10,15,108,Moderate (6-20)
310632,Bikaner Sweets,Sector 17,28.4890258,77.056052,2,6,74,Moderate (6-20)
18481290,Biryani & Rolls,Sector 17,28.4777059,77.0580477,8,12,124,Moderate (6-20)
310515,Delight Express,Sector 17,28.4780353,77.0610203,8,19,150,Moderate (6-20)
18449658,Dilli Rasoi,Sector 17,28.4879806,77.057516,2,10,77,Moderate (6-20)
18396426,Dujal Cafe,Sector 17,28.4776466,77.0608014,8,20,152,Moderate (6-20)
18489522,Full Dabba,Sector 17,28.4978501,77.0633585,5,20,78,Moderate (6-20)
18444299,HSI Food World,Sector 17,28.4772163,77.0670595,4,27,187,Dense (20+)
18449785,Krishna Restaurant,Sector 17,28.4756552,77.0616195,8,51,159,Dense (20+)
18449662,Lajawaab House Cafe,Sector 17,28.4779663,77.0607991,8,19,152,Moderate (6-20)
304793,Modern Sweets,Sector 17,28.4753834,77.0603242,8,47,120,Dense (20+)
302256,Radha Swami Shudh Vaishno Dhaba,Sector 17,28.488876,77.0558517,2,6,74,Moderate (6-20)
18312631,Raju Vaishno Amritsari Dhaba,Sector 17,28.4752695,77.0598733,8,46,120,Dense (20+)
18449666,Rustic Flavours,Sector 17,28.4783366,77.0605389,8,15,150,Moderate (6-20)
18396191,VK Food Court,Sector 17,28.4755709,77.0610258,8,49,155,Dense (20+)
302251,Domino's Pizza,Sector 21,28.5097704,77.0714215,32,40,79,Dense (20+)
18466943,GoGourmet,Sector 21,28.5094378,77.0716913,33,41,81,Dense (20+)
18238248,Snack Shack,Sector 21,28.5095911,77.0714215,32,40,81,Dense (20+)
18420426,Westí©ross,Sector 21,28.510128,77.0693827,30,38,79,Dense (20+)
18466973,Fruitpro,Sector 21,28.5100652,77.0716913,33,39,79,Dense (20+)
18372325,Tpot,Sector 21,28.5096025,77.0712645,32,41,80,Dense (20+)
18291458,Cake Desire,Sector 22,28.5029596,77.0644469,6,18,82,Moderate (6-20)
313477,Divine Bites,Sector 22,28.5029001,77.0622916,4,21,76,Dense (20+)
18312451,Kwality wall's swirl's,Sector 22,28.5101456,77.0738509,33,40,71,Dense (20+)
18312606,Milan Apna Dhaba,Sector 22,28.5035524,77.0689476,7,43,96,Dense (20+)
18144444,R S Foods,Sector 22,28.5050072,77.0696558,2,43,95,Dense (20+)
18463956,Shahi  Chicken Corner,Sector 22,28.5035991,77.0691386,7,43,96,Dense (20+)
18365988,Behrouz Biryani,Sector 23,28.5041335,77.0541384,11,12,76,Moderate (6-20)
18463970,Biryani Art,Sector 23,28.5041041,77.0535606,11,12,73,Moderate (6-20)
309867,Daawat-e! Amritsar,Sector 23,28.5029179,77.0646633,6,22,83,Dense (20+)
18412887,Faasos,Sector 23,28.5041074,77.0538414,11,12,77,Moderate (6-20)
18423107,Ovenstory Pizza,Sector 23,28.5041784,77.0540643,11,12,77,Moderate (6-20)
4121,Pizza Hut Delivery,Sector 23,28.504122,77.0541569,11,12,76,Moderate (6-20)
305072,Game n Grillz,Sector 23,28.5046578,77.051885,11,11,61,Moderate (6-20)
18421938,Hamoni Red: Play Cafe,Sector 23,28.500642,77.0537818,10,16,65,Moderate (6-20)
18481321,Firangi Bake,Sector 23,28.5042056,77.054079,11,12,77,Moderate (6-20)
18489829,Indochi,Sector 23,28.5048386,77.0516126,10,11,52,Moderate (6-20)
18414487,Kettle & Kegs,Sector 23,28.5042347,77.0540696,11,12,77,Moderate (6-20)
18449656,The Food Garage,Sector 23,28.5041169,77.0545497,11,14,77,Moderate (6-20)
313105,Machan,Sector 29,28.4664277,77.0644064,39,46,185,Dense (20+)
300772,Mainland China,Sector 29,28.4686372,77.0623603,35,49,170,Dense (20+)
836,Pind Balluchi,Sector 29,28.4680413,77.0644064,40,50,169,Dense (20+)
3606,Sagar Ratna,Sector 29,28.4681718,77.0629673,38,48,169,Dense (20+)
305996,Sasuraal,Sector 29,28.4686577,77.0624277,35,49,169,Dense (20+)
18418247,feel ALIVE,Sector 29,28.4679257,77.0641366,40,50,169,Dense (20+)
18365987,Matchbox,Sector 29,28.4682268,77.0626075,36,48,175,Dense (20+)
18337894,Prankster,Sector 29,28.4691662,77.0633573,38,51,172,Dense (20+)
4398,21 Gun Salute,Sector 29,28.4681891,77.0631472,38,48,168,Dense (20+)
18336483,Backyard Underground,Sector 29,28.468337,77.063143,38,48,169,Dense (20+)
496,Bikanervala,Sector 29,28.4686806,77.0635969,39,49,170,Dense (20+)
4133,Chin Chin,Sector 29,28.4682354,77.0626975,36,48,176,Dense (20+)
5065,Domino's Pizza,Sector 29,28.4682247,77.0632194,38,48,168,Dense (20+)
313393,Eggjactly,Sector 29,28.4685801,77.0678878,27,55,236,Dense (20+)
5052,Gola Sizzlers,Sector 29,28.4683943,77.063417,40,48,167,Dense (20+)
18128900,Hunter Valley,Sector 29,28.4673849,77.0638106,39,49,174,Dense (20+)
309339,Jungle Jamboree,Sector 29,28.4673792,77.0640466,39,49,171,Dense (20+)
5104,McDonald's,Sector 29,28.4682874,77.0632371,38,48,167,Dense (20+)
18254529,My Bar Headquarters By Dockyard,Sector 29,28.4679517,77.0644064,40,50,169,Dense (20+)
17953909,Punjabi by Nature,Sector 29,28.4691956,77.0624277,34,52,167,Dense (20+)
310203,Sandys Cocktails & Kitchen,Sector 29,28.472016,77.0712417,7,56,252,Dense (20+)
18238250,Sense Of Spirits,Sector 29,28.4695542,77.0633627,37,53,181,Dense (20+)
305272,Starbucks,Sector 29,28.468377,77.0632371,39,48,168,Dense (20+)
1851,Swagath,Sector 29,28.4696871,77.0628774,35,55,171,Dense (20+)
18446415,The Old School Brew House,Sector 29,28.467777,77.0641949,40,50,169,Dense (20+)
18261703,Barcelos,Sector 29,28.4691552,77.0624025,34,52,168,Dense (20+)
18241517,Boombox Brewstreet,Sector 29,28.4679344,77.0642265,40,50,169,Dense (20+)
18252386,BRONX Bar Exchange,Sector 29,28.4681254,77.063417,39,48,169,Dense (20+)
18281955,Djinggs,Sector 29,28.4679344,77.0642265,40,50,169,Dense (20+)
4959,Downtown - Diners & Living Beer Cafe,Sector 29,28.4683279,77.0631922,38,48,168,Dense (20+)
18037822,Drifters Cafe,Sector 29,28.471349,77.0671046,18,63,215,Dense (20+)
3575,Gung The Palace,Sector 29,28.4685726,77.0625436,35,49,169,Dense (20+)
18273972,Magadh and Awadh,Sector 29,28.4723195,77.0716014,6,56,253,Dense (20+)
8430,Mamagoto,Sector 29,28.4676568,77.0641366,39,49,169,Dense (20+)
18157413,Molecule Air Bar,Sector 29,28.4679344,77.0642265,40,50,169,Dense (20+)
18422475,Nagai,Sector 29,28.4640533,77.064243,26,52,208,Dense (20+)
18435794,PitStop BrewPub,Sector 29,28.4621449,77.0715571,8,62,224,Dense (20+)
18429166,The Classroom,Sector 29,28.4681949,77.0627425,36,48,174,Dense (20+)
18264995,buí©no,Sector 30,28.4598737,77.0553395,4,28,156,Dense (20+)
18025114,Bottles and Barrels,Sector 30,28.4606832,77.0521813,3,28,166,Dense (20+)
310799,A One Rasoi,Sector 31,28.4489745,77.0568391,6,45,114,Dense (20+)
306719,Angeethi,Sector 31,28.4534927,77.0510698,22,36,104,Dense (20+)
18285721,Burger Point,Sector 31,28.4529876,77.0509079,20,37,99,Dense (20+)
598,Cafe Coffee Day,Sector 31,28.4532365,77.0504568,20,38,97,Dense (20+)
300066,Cake Castle,Sector 31,28.453487,77.0511154,22,36,104,Dense (20+)
18396412,CHA,Sector 31,28.4457809,77.0446703,3,20,97,Moderate (6-20)
18249121,Chai Point,Sector 31,28.4645465,77.0549336,2,40,159,Dense (20+)
18241877,Fees - The Cloud Kitchen,Sector 31,28.4515538,77.0514542,20,36,98,Dense (20+)
310461,Food Ka Mood,Sector 31,28.4491214,77.057398,6,45,112,Dense (20+)
18385781,Frozen Factory,Sector 31,28.4529016,77.0505547,20,40,98,Dense (20+)
18360098,Goli Vada Pav No. 1,Sector 31,28.4534826,77.0510504,21,36,103,Dense (20+)
300491,Green Chick Chop,Sector 31,28.4538134,77.0512923,22,36,116,Dense (20+)
307678,Harichatni.com,Sector 31,28.4549152,77.0558828,8,34,136,Dense (20+)
18352295,Kk Chaap Express,Sector 31,28.4527412,77.0506317,20,38,98,Dense (20+)
18451594,Latenight.in,Sector 31,28.45232201,77.04479218,1,35,102,Dense (20+)
18391176,Mitran Da Junction,Sector 31,28.4540489,77.051332,22,36,124,Dense (20+)
304518,Mother Ringlet,Sector 31,28.4535417,77.0509743,20,36,103,Dense (20+)
6896,Sna-X Point,Sector 31,28.4490081,77.0569404,6,45,114,Dense (20+)
18441701,Wow! Momo,Sector 31,28.4534895,77.050958,20,36,101,Dense (20+)
4154,Yashna,Sector 31,28.4530419,77.0510225,20,36,99,Dense (20+)
18376925,Twigly,Sector 31,28.4344744,77.0587634,16,19,67,Moderate (6-20)
2180,Bakers Oven,Sector 31,28.4529609,77.0509348,20,37,99,Dense (20+)
18224532,Dilli 6 On Wheels,Sector 31,28.4457489,77.0448616,3,24,97,Dense (20+)
18356357,La Pino'z Pizza,Sector 31,28.4530361,77.0502902,20,40,97,Dense (20+)
18175268,LeanBodyMeals,Sector 31,28.455681,77.055519,8,35,133,Dense (20+)
5004,Om Sweets & Snacks,Sector 31,28.4528201,77.050482,20,38,97,Dense (20+)
308617,Tasty Tweets,Sector 31,28.453446,77.0511135,22,36,104,Dense (20+)
304351,The Kathi Rolls,Sector 31,28.4530322,77.0507229,20,38,98,Dense (20+)
18354655,Bite N Sip,Sector 31,28.4492369,77.0572815,6,45,114,Dense (20+)
18391141,Burger Joint,Sector 31,28.4493778,77.0566033,6,45,112,Dense (20+)
18492062,Dilli Light,Sector 31,28.4537774,77.051106,22,36,112,Dense (20+)
18324806,Love Desserts,Sector 31,28.444784,77.059453,13,21,103,Dense (20+)
18354665,Flying Cakes,Sector 31,28.4497559,77.0571362,6,45,114,Dense (20+)
309543,Bikkgane Biryani,Sector 31,28.4528047,77.0505305,20,38,98,Dense (20+)
18419875,Cafeast,Sector 39,28.4444788,77.03975882,0,12,83,Moderate (6-20)
18358189,Yomo-Your Only Momo Outlet,Sector 39,28.45321428,77.04963807,21,40,96,Dense (20+)
18352250,Afghan Indian,Sector 39,28.4393846,77.0463325,6,15,90,Moderate (6-20)
18435789,Al Fanoos,Sector 39,28.4392847,77.0452895,7,12,91,Moderate (6-20)
308199,Alwar Sweets & Namkeen,Sector 39,28.4495255,77.0573908,6,45,114,Dense (20+)
18393717,Baskin Robbins,Sector 39,28.46721998,77.01766379,32,44,77,Dense (20+)
18458642,Bisht Food Court,Sector 39,28.4457028,77.044871,3,22,97,Dense (20+)
18458635,Burj Al Arab,Sector 39,28.4394628,77.0450676,7,12,91,Moderate (6-20)
18313136,Costa Coffee,Sector 39,28.43954754,77.04079684,5,12,91,Moderate (6-20)
18357944,Desi Bites,Sector 39,28.4395668,77.046147,6,14,90,Moderate (6-20)
18458643,Kwality Restaurant,Sector 39,28.4455421,77.0448877,3,20,97,Moderate (6-20)
18292436,Kwality Wall's Swirl's,Sector 39,28.4433453,77.0555919,14,27,95,Dense (20+)
18345759,Nehra's Food Point,Sector 39,28.4415695,77.0557718,11,40,92,Dense (20+)
18352657,Orange Food Cart,Sector 39,28.43958321,77.04298183,7,12,91,Moderate (6-20)
18458637,Royal Sweets,Sector 39,28.4394492,77.0449407,7,12,91,Moderate (6-20)
18352655,Shree Annapurna,Sector 39,28.43970173,77.04290237,7,12,91,Moderate (6-20)
18458641,Underground Restaurant,Sector 39,28.4440456,77.0575645,14,22,97,Dense (20+)
304142,Midnight Sutra,Sector 43,28.4507062,77.0906106,0,44,201,Dense (20+)
18433016,Paddy's - The Grub Grill,Sector 43,28.4419061,77.0859299,4,8,121,Moderate (6-20)
312683,Sugar Rush By Saiba,Sector 43,28.4514497,77.0959808,28,43,176,Dense (20+)
18037824,Bamboo House,Sector 45,28.4351572,77.0593066,16,24,75,Dense (20+)
303848,Burger Unlimited Kitchen,Sector 45,28.4350181,77.0595047,16,22,74,Dense (20+)
18273536,Cafeteria Point,Sector 45,28.4340212,77.0598728,16,18,69,Moderate (6-20)
18291450,Choudhary Gohana Famous Jalebi,Sector 45,28.4341404,77.0599779,16,19,70,Moderate (6-20)
18345780,Curry N' Tandoor,Sector 45,28.4345074,77.0598166,16,20,71,Moderate (6-20)
18303712,Dawat-e-Ishq,Sector 45,28.4351263,77.0592634,16,24,75,Dense (20+)
309021,Delish Bake N Choc,Sector 45,28.4349266,77.0589267,16,23,69,Dense (20+)
306477,Flavours,Sector 45,28.4345889,77.0587691,16,20,68,Moderate (6-20)
18303698,Om Sweets & Snacks,Sector 45,28.4347324,77.0586849,16,20,69,Moderate (6-20)
18381664,Om Sweets,Sector 45,28.4349952,77.0591044,16,24,72,Dense (20+)
18161601,Raj Restaurant,Sector 45,28.4342048,77.0593696,16,19,69,Moderate (6-20)
18279913,Tasha's Artisan Foods,Sector 45,28.4447042,77.0593546,14,21,103,Dense (20+)
18268733,Urban Kitchen,Sector 45,28.4352128,77.0593757,16,25,75,Dense (20+)
18204811,Nite Bites,Sector 45,28.4471752,77.0724033,6,19,146,Moderate (6-20)
18279459,BiBo's Kitchen,Sector 45,28.4418059,77.0717172,3,18,100,Moderate (6-20)
18409216,Burger Point,Sector 45,28.4344647,77.0597723,16,20,70,Moderate (6-20)
18345770,Chinese Fast Food,Sector 45,28.4472195,77.0732567,6,20,144,Moderate (6-20)
18499475,Chinese Food,Sector 45,28.4446522,77.0594005,14,21,102,Dense (20+)
18034069,Chop Shop,Sector 45,28.4346562,77.0591711,16,20,69,Moderate (6-20)
18396431,Dhara,Sector 45,28.4446824,77.059536,13,21,102,Dense (20+)
18392211,Foody Goody,Sector 45,28.4513687,77.0679502,2,13,185,Moderate (6-20)
18291213,Kehar Sweets And Snacks,Sector 45,28.4346657,77.0595633,16,20,71,Moderate (6-20)
18350136,Muskan Chicken Biryani,Sector 45,28.4444633,77.059245,14,21,102,Dense (20+)
310454,Shakes Cakes 'n' More,Sector 45,28.4439045,77.0598983,14,26,101,Dense (20+)
18446413,Shri Sai Kirpa Food,Sector 45,28.4471412,77.0740245,6,23,137,Dense (20+)
18499471,Sufiya Hotel,Sector 45,28.4479605,77.0735754,7,24,134,Dense (20+)
18499459,Veg Hut,Sector 45,28.447879,77.0735393,7,24,134,Dense (20+)
894,Raj Restaurant,Sector 45,28.4448577,77.0596229,13,21,103,Dense (20+)
5079,Burger Hut,Sector 5,28.4802841,77.0205232,0,15,69,Moderate (6-20)
18289241,Dancing Turkeys,Sector 50,28.4477683,77.0710139,7,17,149,Moderate (6-20)
18352682,The Pack King,Sector 50,28.434682,77.0689933,2,26,75,Dense (20+)
18352658,Bikaner Misthan Bhandar,Sector 53,28.4317225,77.0887235,7,12,104,Moderate (6-20)
18241896,Zizo,Sector 54,28.4454847,77.1011865,30,57,97,Dense (20+)
18363062,Grill King Kabab & Curries,Sector 54,28.4372591,77.1042435,12,29,112,Dense (20+)
18472639,Blossoms 4 U,Sector 56,28.424109,77.110596,2,10,58,Moderate (6-20)
18388168,Bunny Burgers,Sector 56,28.4251591,77.0991634,27,41,79,Dense (20+)
18472449,Curry Haus,Sector 56,28.420766,77.093894,5,27,63,Dense (20+)
18314053,Droolfi,Sector 56,28.42517935,77.09959824,28,41,80,Dense (20+)
300654,Earthen Spices,Sector 56,28.4213907,77.1019507,19,37,62,Dense (20+)
18144467,FatPlates,Sector 56,28.4211708,77.1018657,13,36,62,Dense (20+)
18332527,Food4U!,Sector 56,28.4362232,77.1362757,4,5,6,Light (1-5)
18265424,Giani,Sector 56,28.4255681,77.1000368,26,39,83,Dense (20+)
311534,Great Desserts Company,Sector 56,28.4273124,77.0982526,25,42,83,Dense (20+)
18124345,Green Chick Chop,Sector 56,28.4250375,77.0992983,28,41,77,Dense (20+)
5190,Mughlai Treat,Sector 56,28.421414,77.1017259,23,36,62,Dense (20+)
310235,Munch,Sector 56,28.434589,77.1349572,4,5,6,Light (1-5)
18251519,New Spice World,Sector 56,28.42516814,77.09929749,27,41,79,Dense (20+)
6764,Pure Bliss,Sector 56,28.42894133,77.09992748,25,42,87,Dense (20+)
18345767,Puskar Raj Momos & Chinese Corner,Sector 56,28.4252326,77.0992973,27,41,80,Dense (20+)
313401,Sai-Yo!,Sector 56,28.4283926,77.1001525,25,42,86,Dense (20+)
307398,Shanghai Cafe,Sector 56,28.4285248,77.1000683,25,42,86,Dense (20+)
309763,The Blaze,Sector 56,28.4180994,77.0961512,1,30,58,Dense (20+)
18439540,Ullu Delivers,Sector 56,28.4250399,77.0993188,28,41,77,Dense (20+)
5011,Yomo-Your Only Momo Outlet,Sector 56,28.4253531,77.0994718,26,41,81,Dense (20+)
18265720,Dimsum Democracy,Sector 56,28.42846486,77.10009377,25,42,86,Dense (20+)
18419894,The Punjab Kitchen,Sector 56,28.413665,77.112886,0,0,30,Isolated (0)
18254541,Too Maach,Sector 56,28.4286826,77.1000307,25,42,86,Dense (20+)
18393709,Apni Rasoi,Sector 56,28.4252571,77.099865,28,39,81,Dense (20+)
18421493,Bala Ji Sweets Corner,Sector 56,28.4250375,77.0992983,28,41,77,Dense (20+)
18464628,Barista,Sector 56,28.43675,77.1340452,4,4,6,Light (1-5)
18398590,Biryani Express,Sector 56,28.4316128,77.0893173,7,15,106,Moderate (6-20)
312560,Cake Innovation,Sector 56,28.4345776,77.134902,4,5,6,Light (1-5)
18391166,Chawla's_,Sector 56,28.4287959,77.100181,25,42,86,Dense (20+)
18464624,China Gathering,Sector 56,28.4271903,77.1096659,3,24,69,Dense (20+)
18464616,Chinese Hot Express,Sector 56,28.4254221,77.099568,26,39,81,Dense (20+)
18388039,Go! Dimsum,Sector 56,28.42471111,77.09921435,28,40,73,Dense (20+)
18495252,Kanha North & South Indian Veg.,Sector 56,28.42890893,77.10003416,25,42,87,Dense (20+)
18421502,Kings Kulfi,Sector 56,28.4256359,77.0999277,25,39,83,Dense (20+)
18464630,Lassi Cafe,Sector 56,28.429125,77.1420001,0,3,6,Light (1-5)
18335897,Marwadi Khana,Sector 56,28.4221468,77.104693,6,37,64,Dense (20+)
5935,Nukkadwala,Sector 56,28.4319337,77.1529576,0,0,6,Isolated (0)
18421476,Ravi Fast Food,Sector 56,28.425191,77.0990285,26,41,80,Dense (20+)
305140,Shivalik Tiffin Corner,Sector 56,28.4298806,77.1072554,4,39,81,Dense (20+)
18464618,Street Food By Punjab Grills,Sector 56,28.4253496,77.0997478,27,40,81,Dense (20+)
18464626,Sweet Ginger Bakery,Sector 56,28.436573,77.1345396,4,4,6,Light (1-5)
18261727,The Rolling Stove,Sector 56,28.425268,77.0998491,28,39,81,Dense (20+)
306540,Chawla's_,Sector 56,28.430031,77.0921967,7,40,101,Dense (20+)
304524,Chy - Na Express,Sector 56,28.4249219,77.0990285,27,40,75,Dense (20+)
2087,Kwality,Sector 56,28.4251185,77.0992084,27,41,79,Dense (20+)
18439516,Brother's Snacks and Shakes,Sector 57,28.4297813,77.080462,4,19,66,Moderate (6-20)
5588,Ginger Garlic,Sector 57,28.4217218,77.0904414,4,21,67,Dense (20+)
311975,Arabicaa 9,Sector 7,28.467311,77.0176107,32,44,77,Dense (20+)
6897,Burger Xpress,Sector 7,28.4672588,77.017531,32,44,76,Dense (20+)
313122,Dilli Light,Sector 7,28.4707962,77.0190993,29,39,88,Dense (20+)
306976,KB's Kulfi & Icecream,Sector 7,28.4726717,77.0184147,12,38,83,Dense (20+)
308191,MyLoveBiryani.Com,Sector 7,28.4651285,77.0155627,16,44,68,Dense (20+)
18336484,Tandoori Adda,Sector 7,28.4700416,77.0143446,17,37,67,Dense (20+)
312665,Tiffins 4 U,Sector 7,28.4648232,77.0148921,16,43,65,Dense (20+)
18357570,Cafe Cup of Life,Sector 7,28.4681375,77.0162592,32,42,66,Dense (20+)
310829,DCK- Dana Choga's Kitchen,Sector 7,28.4677392,77.0170336,32,42,72,Dense (20+)
9852,Kishu Di Hatti Sweets,Sector 7,28.4663672,77.0175244,25,44,74,Dense (20+)
18357912,KC Bakers,Sector 8,28.455974,77.022728,4,18,78,Moderate (6-20)
311455,Sham Sweets,Sector 8,28.4525161,77.0236993,1,11,63,Moderate (6-20)
18398839,Bake Cuddle,Sector 8,28.4591855,77.0213621,9,35,81,Dense (20+)
1920,Gopala,"Shopping Mall, DLF Phase 1",28.4658365,77.0998689,14,41,216,Dense (20+)
358,Halki Aanch,"Shopping Mall, DLF Phase 1",28.4656305,77.0997223,14,41,219,Dense (20+)
5080,New Sukh Sagar,"Shopping Mall, DLF Phase 1",28.465995,77.1000176,14,41,211,Dense (20+)
1655,Sweets Corner,"Shopping Mall, DLF Phase 1",28.4658854,77.0993432,14,41,226,Dense (20+)
18397469,Minus5degree,"Shopping Mall, DLF Phase 1",28.4662158,77.0987074,17,41,232,Dense (20+)
1654,Qureshi's Kabab Corner,"Shopping Mall, DLF Phase 1",28.4661404,77.0992642,14,41,222,Dense (20+)
18462602,Delicious Food Corner,Sikandarpur,28.4810852,77.0947125,14,73,296,Dense (20+)
18479007,Firangi Bake,Sikandarpur,28.482671,77.095457,12,92,282,Dense (20+)
18409187,Kettle & Kegs,Sikandarpur,28.4828791,77.0954737,12,92,279,Dense (20+)
18357945,The Daily,Sikandarpur,28.4834802,77.0967623,8,92,275,Dense (20+)
313085,Burger Singh,Sohna Road,28.42447847,77.03890722,11,24,50,Dense (20+)
307502,Captain Bill$ Deliverz,Sohna Road,28.433455,77.089166,8,16,124,Moderate (6-20)
18237318,Chaayos,Sohna Road,28.406494,77.0447688,11,25,41,Dense (20+)
18336504,Chai Point,Sohna Road,28.4057383,77.0443061,9,25,38,Dense (20+)
18277212,Cyber Adda 24,Sohna Road,28.4183524,77.0383803,12,35,51,Dense (20+)
18411846,Desi Thaat,Sohna Road,28.4118349,77.0430886,14,35,51,Dense (20+)
300938,Doughlicious,Sohna Road,28.4064865,77.0447626,11,25,41,Dense (20+)
309466,Dunkin' Donuts,Sohna Road,28.4249125,77.0392204,11,22,49,Dense (20+)
303606,Gulshan Dhaba,Sohna Road,28.4579514,77.0276151,8,30,91,Dense (20+)
18441175,Karari Kurry,Sohna Road,28.41240966,77.04253683,19,36,51,Dense (20+)
18292438,Moti Mahal Delux,Sohna Road,28.4268302,77.0381858,10,18,50,Moderate (6-20)
301383,Needs Gourmet,Sohna Road,28.4025286,77.0451575,8,12,35,Moderate (6-20)
310500,Rao's Meeting Point,Sohna Road,28.4118643,77.042691,15,35,51,Dense (20+)
6867,Sadabahar Hotel,Sohna Road,28.4157403,77.0403449,18,33,51,Dense (20+)
301310,Sagar Ratna,Sohna Road,28.4209297,77.0383658,13,27,50,Dense (20+)
18232128,Shri Ram Restaurant,Sohna Road,28.4116153,77.0417392,15,36,51,Dense (20+)
4820,Shri Ram Restaurant,Sohna Road,28.411627,77.0409296,15,36,51,Dense (20+)
306883,Subway,Sohna Road,28.4184165,77.0382435,12,36,51,Dense (20+)
4817,Subway,Sohna Road,28.4058183,77.0444681,9,25,38,Dense (20+)
18423106,Sugarcraft Patisserie,Sohna Road,28.4117267,77.0484858,2,31,47,Dense (20+)
18161567,Tea Halt,Sohna Road,28.4256547,77.0322081,2,16,43,Moderate (6-20)
303003,The Golden Dragon,Sohna Road,28.4201195,77.0406597,14,33,50,Dense (20+)
309033,The Spice Room,Sohna Road,28.406214,77.0452475,9,25,40,Dense (20+)
18258571,The Tongue Twister,Sohna Road,28.266839,77.067268,0,0,0,Isolated (0)
18322684,56 Fresca,Sohna Road,28.4060723,77.0447078,9,25,40,Dense (20+)
18261309,BreakfastBay,Sohna Road,28.41385572,77.04214934,19,37,51,Dense (20+)
304192,Cafe Maple Street,Sohna Road,28.4058584,77.0443479,9,25,38,Dense (20+)
18381235,Fat Lulu's,Sohna Road,28.434541,77.058018,16,20,65,Moderate (6-20)
18365865,Fat Monk,Sohna Road,28.4255696,77.033013,3,18,44,Moderate (6-20)
18415385,Flying Tuk Tuk,Sohna Road,28.4069177,77.0413794,11,27,42,Dense (20+)
